step,ep_reward_mean,policy_loss,value_loss,entropy,approx_kl,clip_frac,lr,sps
4089856,107.7,-0.0052,7.5587,1.0288,0.0042,0.051,4.6e-05,144.0
4091904,111.8,-0.0005,7.1842,1.0283,0.0024,0.027,4.6e-05,144.0
4093952,110.2,-0.0052,4.507,1.028,0.0042,0.052,4.5e-05,144.0
4096000,111.4,-0.0008,10.4623,1.0276,0.0013,0.013,4.5e-05,144.0
4098048,113.0,-0.0022,9.1865,1.0279,0.0024,0.013,4.5e-05,144.0
4100096,110.9,-0.0025,3.1097,1.0278,0.0018,0.014,4.5e-05,144.0
4104192,109.8,0.0028,13.3654,1.0262,0.0063,0.066,4.5e-05,144.0
4106240,100.1,-0.0018,4.4621,1.0263,0.002,0.021,4.5e-05,144.0
4108288,63.6,0.0014,9.6499,1.0262,0.0163,0.172,4.5e-05,144.0
4110336,113.5,-0.0022,11.6497,1.0261,0.0073,0.085,4.5e-05,144.0
4112384,109.9,-0.0073,13.7514,1.0259,0.0047,0.061,4.4e-05,144.0
4114432,87.9,-0.0081,8.7835,1.0262,0.0052,0.071,4.4e-05,144.0
4116480,109.0,-0.002,3.0657,1.0269,0.0034,0.039,4.4e-05,144.0
4118528,111.1,-0.0038,10.3519,1.0275,0.0048,0.062,4.4e-05,144.0
4120576,107.7,-0.0058,13.3993,1.0282,0.0055,0.064,4.4e-05,144.0
4122624,100.3,-0.003,7.0426,1.0285,0.002,0.015,4.4e-05,144.0
4124672,106.0,-0.0029,2.6078,1.0286,0.0133,0.149,4.4e-05,144.0
4126720,100.7,-0.003,5.0897,1.0292,0.0089,0.118,4.4e-05,144.0
4128768,105.5,-0.0037,9.4511,1.0292,0.0019,0.019,4.4e-05,144.0
4130816,103.4,-0.0022,3.7043,1.0286,0.0036,0.041,4.4e-05,144.0
4132864,110.1,-0.0084,2.674,1.0259,0.0083,0.096,4.3e-05,144.0
4134912,85.2,0.0033,13.0331,1.0207,0.0077,0.102,4.3e-05,144.0
4136960,105.9,-0.0087,13.8384,1.0202,0.0072,0.088,4.3e-05,144.0
4139008,93.0,-0.0015,10.9162,1.0198,0.0025,0.024,4.3e-05,144.0
4143104,109.8,-0.0049,8.9081,1.0172,0.0026,0.031,4.3e-05,144.0
4145152,100.8,-0.0082,7.0334,1.0172,0.0061,0.082,4.3e-05,144.0
4147200,106.4,-0.0028,4.221,1.0176,0.0018,0.017,4.3e-05,144.0
4151296,108.5,-0.0027,4.7717,1.0182,0.0027,0.032,4.3e-05,144.0
4153344,101.1,-0.0034,14.0996,1.0186,0.003,0.033,4.2e-05,144.0
4155392,106.9,-0.0072,1.9386,1.0188,0.0054,0.064,4.2e-05,144.0
4159488,103.1,-0.0035,12.2317,1.0179,0.0026,0.03,4.2e-05,144.0
4161536,106.7,-0.003,8.5362,1.0181,0.0014,0.011,4.2e-05,144.0
4163584,109.3,-0.0016,1.617,1.016,0.0061,0.074,4.2e-05,144.0
4167680,103.4,-0.0008,12.1515,1.0104,0.0078,0.105,4.2e-05,144.0
4169728,107.2,0.0015,10.2041,1.0105,0.0025,0.025,4.2e-05,144.0
4171776,99.7,0.0004,8.5445,1.0107,0.0086,0.105,4.2e-05,144.0
4175872,105.8,-0.0032,14.522,1.011,0.0022,0.024,4.1e-05,144.0
4177920,104.3,-0.004,4.2803,1.0112,0.0023,0.027,4.1e-05,144.0
4179968,102.6,-0.0089,2.3638,1.0113,0.0048,0.056,4.1e-05,144.0
4182016,102.2,-0.0019,7.2719,1.0116,0.0075,0.098,4.1e-05,144.0
4184064,107.9,0.0016,10.8631,1.0121,0.0038,0.05,4.1e-05,144.0
4186112,109.2,-0.0031,3.5075,1.0122,0.0015,0.015,4.1e-05,144.0
4188160,107.6,-0.0053,3.4684,1.0121,0.0062,0.073,4.1e-05,144.0
4190208,108.5,0.0004,8.002,1.0122,0.0155,0.171,4.1e-05,144.0
4192256,107.0,-0.0024,6.4133,1.0125,0.0034,0.039,4e-05,144.0
4194304,84.6,-0.0032,3.0981,1.0126,0.002,0.02,4e-05,144.0
4196352,107.8,-0.0013,2.4907,1.0127,0.0046,0.05,4e-05,144.0
4198400,110.3,-0.0024,7.7399,1.0126,0.0043,0.054,4e-05,144.0
4200448,111.2,-0.0087,11.0056,1.0126,0.0075,0.099,4e-05,144.0
4202496,108.0,-0.0062,5.664,1.0127,0.0049,0.06,4e-05,144.0
4204544,110.8,-0.0047,3.3442,1.0125,0.0039,0.042,4e-05,144.0
4206592,113.1,-0.0014,6.8959,1.0125,0.0008,0.006,4e-05,144.0
4208640,110.9,-0.001,5.1059,1.0124,0.0017,0.013,4e-05,144.0
4210688,108.4,-0.0028,2.9486,1.0121,0.004,0.049,4e-05,144.0
4212736,108.2,-0.0039,4.7962,1.0116,0.0051,0.056,3.9e-05,144.0
4214784,109.0,-0.002,14.4839,1.0118,0.001,0.007,3.9e-05,144.0
4216832,99.9,-0.0028,4.6706,1.0118,0.0034,0.042,3.9e-05,144.0
4218880,91.6,-0.0028,8.3868,1.0116,0.0032,0.031,3.9e-05,144.0
4220928,114.7,-0.0061,5.1898,1.0115,0.0031,0.033,3.9e-05,144.0
4222976,102.2,-0.0071,8.4196,1.0113,0.0037,0.041,3.9e-05,144.0
4225024,110.7,-0.0012,4.316,1.0113,0.0033,0.039,3.9e-05,144.0
4227072,112.5,-0.0032,4.5438,1.0113,0.0027,0.031,3.9e-05,144.0
4231168,109.6,-0.0001,8.803,1.0113,0.0035,0.038,3.9e-05,144.0
4233216,106.9,-0.003,5.1625,1.0116,0.0009,0.005,3.8e-05,144.0
4235264,110.8,-0.0035,5.5576,1.0119,0.0026,0.025,3.8e-05,144.0
4237312,115.0,-0.0043,7.5661,1.0121,0.0024,0.023,3.8e-05,144.0
4239360,109.9,-0.006,3.9018,1.0121,0.0028,0.03,3.8e-05,144.0
4241408,112.0,-0.0015,6.8459,1.0121,0.0059,0.082,3.8e-05,144.0
4243456,112.6,-0.0049,8.9745,1.0123,0.0047,0.061,3.8e-05,144.0
4245504,109.0,-0.0032,7.2662,1.0121,0.0013,0.009,3.8e-05,144.0
4247552,111.0,-0.0022,11.6875,1.0123,0.0078,0.082,3.8e-05,144.0
4249600,109.5,-0.0015,4.3626,1.0125,0.0014,0.011,3.8e-05,144.0
4251648,58.3,-0.0036,3.678,1.0127,0.002,0.018,3.8e-05,144.0
4253696,114.7,-0.0085,5.4698,1.0129,0.0051,0.057,3.7e-05,144.0
4255744,113.1,-0.0005,10.0391,1.0131,0.0046,0.054,3.7e-05,144.0
4259840,110.6,-0.0035,5.6945,1.0127,0.0031,0.035,3.7e-05,144.0
4261888,114.7,-0.0019,10.1444,1.0127,0.002,0.021,3.7e-05,144.0
4263936,110.8,-0.0031,6.0932,1.0127,0.0013,0.012,3.7e-05,144.0
4265984,111.6,-0.0005,4.2222,1.0125,0.0023,0.026,3.7e-05,144.0
4268032,108.4,-0.0029,8.7459,1.0124,0.0034,0.039,3.7e-05,144.0
4270080,113.7,-0.0016,7.4206,1.0123,0.0012,0.008,3.7e-05,144.0
4274176,114.7,-0.0017,5.3234,1.0125,0.0024,0.027,3.6e-05,144.0
4276224,110.0,-0.0027,12.1565,1.0129,0.003,0.036,3.6e-05,144.0
4278272,109.6,0.001,7.5676,1.0132,0.0055,0.067,3.6e-05,144.0
4280320,113.6,-0.004,4.396,1.0134,0.0019,0.015,3.6e-05,144.0
4282368,112.9,-0.0035,7.7871,1.0134,0.0033,0.036,3.6e-05,144.0
4284416,108.3,-0.0018,11.8111,1.0137,0.0037,0.05,3.6e-05,144.0
4286464,110.3,-0.0056,8.9875,1.0139,0.0045,0.059,3.6e-05,144.0
4288512,77.8,-0.0031,3.9745,1.0142,0.0039,0.041,3.6e-05,144.0
4290560,108.3,-0.0043,4.9725,1.0145,0.0013,0.011,3.6e-05,144.0
4292608,110.7,-0.0002,4.7327,1.0147,0.0016,0.016,3.5e-05,144.0
4294656,92.0,-0.003,3.6129,1.0148,0.0029,0.031,3.5e-05,144.0
4296704,110.1,-0.0005,5.3161,1.0147,0.0122,0.102,3.5e-05,144.0
4298752,108.6,0.0014,4.2662,1.0145,0.0099,0.109,3.5e-05,144.0
4300800,89.7,-0.001,6.1399,1.0147,0.0027,0.035,3.5e-05,144.0
4302848,111.0,-0.0031,4.1254,1.0151,0.0039,0.051,3.5e-05,144.0
4304896,113.7,-0.0037,4.9951,1.0149,0.0032,0.038,3.5e-05,144.0
4306944,114.0,-0.0017,3.5073,1.0147,0.0041,0.054,3.5e-05,144.0
4308992,112.2,-0.0033,6.4441,1.0145,0.0021,0.024,3.5e-05,144.0
4311040,110.4,0.0006,5.6839,1.0147,0.0028,0.032,3.5e-05,144.0
4313088,112.7,-0.0059,6.4982,1.0151,0.0036,0.042,3.4e-05,144.0
4315136,115.4,-0.0015,4.4138,1.0154,0.0024,0.024,3.4e-05,144.0
4317184,109.7,-0.0009,5.9712,1.016,0.0029,0.034,3.4e-05,144.0
4319232,112.8,0.0042,9.6243,1.0161,0.0075,0.096,3.4e-05,144.0
4321280,107.9,0.0006,8.8317,1.0162,0.0062,0.074,3.4e-05,144.0
4323328,115.2,-0.0048,4.3478,1.0164,0.0035,0.046,3.4e-05,144.0
4325376,108.3,0.0016,4.204,1.0165,0.0055,0.067,3.4e-05,144.0
4327424,111.0,-0.0012,4.7086,1.0164,0.001,0.005,3.4e-05,144.0
4329472,111.8,-0.0029,5.3662,1.0165,0.0034,0.035,3.4e-05,144.0
4331520,109.0,-0.0027,9.0938,1.0163,0.0034,0.046,3.4e-05,144.0
4333568,111.9,-0.0004,10.615,1.0165,0.0016,0.011,3.3e-05,144.0
4335616,116.3,-0.0017,4.6255,1.0166,0.0022,0.024,3.3e-05,144.0
4337664,113.0,-0.0017,3.6321,1.0162,0.0008,0.004,3.3e-05,144.0
4341760,111.2,-0.0004,6.0449,1.0165,0.0013,0.012,3.3e-05,144.0
4343808,111.7,-0.0031,5.0951,1.0169,0.0034,0.039,3.3e-05,144.0
4345856,107.3,-0.0011,2.6717,1.0176,0.0038,0.044,3.3e-05,144.0
4349952,94.6,-0.0024,5.2159,1.0184,0.003,0.033,3.3e-05,144.0
4352000,109.8,-0.0021,5.1516,1.0188,0.0033,0.04,3.3e-05,144.0
4354048,110.8,-0.0054,4.3476,1.0187,0.0037,0.042,3.2e-05,144.0
4358144,106.5,-0.0027,12.0427,1.0187,0.0051,0.066,3.2e-05,144.0
4360192,104.4,-0.0034,9.3789,1.0187,0.0034,0.036,3.2e-05,144.0
4362240,106.3,-0.0058,6.1095,1.0182,0.0057,0.061,3.2e-05,144.0
4364288,108.7,-0.0037,10.4357,1.0177,0.0013,0.011,3.2e-05,144.0
4366336,102.8,-0.0037,4.844,1.0177,0.0021,0.024,3.2e-05,144.0
4368384,110.0,-0.0011,2.8216,1.0182,0.0068,0.084,3.2e-05,144.0
4370432,113.1,-0.0011,4.5424,1.0186,0.0055,0.059,3.2e-05,144.0
4372480,108.7,-0.0013,8.0268,1.0189,0.0025,0.03,3.1e-05,144.0
4374528,90.4,-0.0047,7.2171,1.0193,0.0037,0.048,3.1e-05,144.0
4376576,111.1,-0.0038,3.353,1.0195,0.004,0.05,3.1e-05,144.0
4378624,111.8,-0.0019,6.2077,1.0195,0.0007,0.004,3.1e-05,144.0
4380672,110.0,-0.0027,5.2541,1.0197,0.0051,0.072,3.1e-05,144.0
4382720,111.1,-0.001,5.2829,1.0202,0.0006,0.002,3.1e-05,144.0
4384768,111.6,-0.0052,6.28,1.02,0.0088,0.112,3.1e-05,144.0
4386816,110.8,-0.0009,5.1811,1.0199,0.0013,0.014,3.1e-05,144.0
4388864,110.9,-0.004,7.0059,1.0202,0.0025,0.029,3.1e-05,144.0
4390912,59.6,-0.0101,1.9028,1.0198,0.0139,0.159,3.1e-05,144.0
4395008,109.1,-0.0011,4.4149,1.0153,0.0008,0.003,3e-05,144.0
4397056,96.8,-0.0038,15.9269,1.015,0.0046,0.06,3e-05,144.0
4403200,113.7,-0.0017,4.9368,1.0138,0.0027,0.028,3e-05,144.0
4405248,96.9,-0.0054,5.116,1.014,0.0029,0.029,3e-05,144.0
4409344,112.1,0.0012,4.6774,1.0105,0.0083,0.101,3e-05,144.0
4411392,112.7,-0.0028,7.2983,1.0102,0.0027,0.032,3e-05,144.0
4413440,111.7,-0.0086,6.944,1.0101,0.0084,0.115,2.9e-05,144.0
4417536,112.6,-0.0016,7.0389,1.0068,0.0016,0.014,2.9e-05,144.0
4419584,111.1,-0.0052,9.2112,1.0067,0.0016,0.015,2.9e-05,144.0
4421632,111.9,-0.0038,3.3584,1.0068,0.0028,0.035,2.9e-05,144.0
4425728,109.6,-0.0022,10.4463,1.0059,0.0012,0.01,2.9e-05,144.0
4427776,111.2,-0.0026,4.724,1.006,0.0029,0.028,2.9e-05,144.0
4429824,108.4,-0.002,5.712,1.0061,0.0029,0.035,2.9e-05,144.0
4433920,106.7,-0.0036,11.3965,1.0059,0.0025,0.026,2.8e-05,144.0
4435968,105.2,-0.0016,8.3391,1.0059,0.0013,0.01,2.8e-05,144.0
4438016,109.2,-0.0085,2.9962,1.0061,0.0036,0.044,2.8e-05,144.0
4440064,115.0,-0.0048,4.9034,1.0062,0.0045,0.058,2.8e-05,144.0
4442112,110.6,-0.0011,5.0194,1.0064,0.0013,0.013,2.8e-05,144.0
4444160,110.0,-0.001,3.2708,1.0062,0.0006,0.004,2.8e-05,144.0
4446208,110.9,-0.0017,6.228,1.0061,0.0036,0.04,2.8e-05,144.0
4448256,111.0,-0.0024,5.3182,1.0061,0.0019,0.018,2.8e-05,144.0
4450304,108.4,-0.0021,7.0725,1.0061,0.0069,0.081,2.8e-05,144.0
4452352,111.3,0.0005,5.581,1.0063,0.0102,0.126,2.7e-05,144.0
4454400,115.2,-0.0035,5.0147,1.0066,0.0037,0.047,2.7e-05,144.0
4456448,110.0,-0.002,2.4471,1.0067,0.0033,0.034,2.7e-05,144.0
4458496,76.1,-0.0003,3.7695,1.0066,0.0024,0.023,2.7e-05,144.0
4460544,109.9,-0.0046,7.2626,1.0065,0.0024,0.025,2.7e-05,144.0
4462592,110.9,-0.0079,6.1744,1.0064,0.0037,0.04,2.7e-05,144.0
4464640,111.2,-0.0048,6.1736,1.0063,0.0041,0.048,2.7e-05,144.0
4466688,112.3,-0.0035,5.6738,1.0066,0.0037,0.047,2.7e-05,144.0
4468736,106.1,-0.0038,6.9493,1.0066,0.0033,0.039,2.7e-05,144.0
4470784,107.1,-0.0068,3.2333,1.0066,0.0045,0.054,2.7e-05,144.0
4472832,110.8,-0.0036,6.7532,1.0068,0.0042,0.055,2.6e-05,144.0
4474880,109.0,-0.0026,5.6892,1.0067,0.0007,0.003,2.6e-05,144.0
4476928,108.8,-0.0028,4.0627,1.0067,0.0016,0.015,2.6e-05,144.0
4478976,109.8,-0.0022,5.1078,1.0066,0.0012,0.008,2.6e-05,144.0
4481024,115.1,-0.0016,3.1664,1.0065,0.0011,0.007,2.6e-05,144.0
4483072,112.1,-0.0004,5.7391,1.0066,0.0011,0.01,2.6e-05,144.0
4485120,108.8,-0.0039,5.0387,1.0067,0.0034,0.04,2.6e-05,144.0
4487168,110.6,-0.0028,4.7868,1.0071,0.001,0.008,2.6e-05,144.0
4489216,111.8,-0.002,4.2679,1.0073,0.0032,0.04,2.6e-05,144.0
4491264,113.3,-0.0027,7.2847,1.0073,0.002,0.018,2.6e-05,144.0
4495360,111.6,-0.0026,7.5026,1.0068,0.0047,0.054,2.5e-05,144.0
4497408,112.8,-0.0007,4.0324,1.0069,0.0026,0.028,2.5e-05,144.0
4499456,109.3,-0.0057,8.0011,1.0068,0.0029,0.031,2.5e-05,144.0
4503552,110.4,-0.0018,5.1953,1.0072,0.0036,0.044,2.5e-05,144.0
4505600,112.0,-0.0033,6.4496,1.0073,0.0017,0.017,2.5e-05,144.0
4507648,112.5,-0.001,4.2054,1.0074,0.0013,0.011,2.5e-05,144.0
4511744,111.2,-0.0051,9.0183,1.0074,0.0017,0.015,2.5e-05,144.0
4513792,112.6,0.0006,5.7025,1.0074,0.001,0.008,2.5e-05,144.0
4515840,109.6,-0.001,3.9402,1.0075,0.0019,0.016,2.5e-05,144.0
4517888,114.0,-0.005,4.6763,1.0076,0.003,0.035,2.5e-05,144.0
4519936,111.5,-0.0023,4.8135,1.0079,0.0016,0.015,2.5e-05,144.0
4521984,113.9,-0.0017,5.0091,1.0078,0.0022,0.021,2.5e-05,144.0
4526080,112.4,-0.003,12.9343,1.0066,0.0023,0.021,2.5e-05,144.0
4528128,111.2,-0.0025,6.786,1.0066,0.0049,0.054,2.5e-05,144.0
4530176,77.0,-0.0031,2.8096,1.0064,0.0019,0.019,2.5e-05,144.0
4534272,110.4,-0.003,7.2962,1.0063,0.005,0.067,2.5e-05,144.0
4536320,110.6,-0.0025,3.5038,1.0065,0.0019,0.023,2.5e-05,144.0
4538368,111.0,-0.0017,3.0824,1.0066,0.004,0.033,2.5e-05,144.0
4540416,115.1,-0.0028,4.6936,1.0063,0.0023,0.022,2.5e-05,144.0
4542464,112.1,-0.0016,7.6626,1.0059,0.001,0.006,2.5e-05,144.0
4544512,110.8,-0.0021,6.4373,1.0058,0.0023,0.021,2.5e-05,144.0
4546560,114.1,-0.0015,3.611,1.0059,0.0036,0.047,2.5e-05,144.0
4548608,113.8,-0.0028,7.5605,1.0059,0.002,0.021,2.5e-05,144.0
4550656,111.9,-0.0035,6.0686,1.0062,0.0022,0.025,2.5e-05,144.0
4552704,113.8,-0.0035,4.3121,1.0064,0.0054,0.07,2.5e-05,144.0
4554752,110.3,0.0003,4.1792,1.0065,0.0097,0.12,2.5e-05,144.0
4556800,113.0,-0.0012,7.7784,1.0067,0.0016,0.013,2.5e-05,144.0
4558848,108.3,-0.0025,6.4316,1.007,0.0018,0.021,2.5e-05,144.0
4560896,113.2,-0.0019,1.8506,1.0064,0.0032,0.035,2.5e-05,144.0
4562944,114.6,-0.0025,5.9387,1.0048,0.0052,0.069,2.5e-05,144.0
4564992,113.7,-0.0013,10.1421,1.0049,0.003,0.032,2.5e-05,144.0
4567040,110.4,-0.0046,7.6078,1.0051,0.0025,0.025,2.5e-05,144.0
4571136,113.3,-0.0036,9.3938,1.0044,0.002,0.021,2.5e-05,144.0
4573184,112.3,-0.0016,6.49,1.0042,0.0038,0.047,2.5e-05,144.0
4575232,110.9,-0.0037,3.4099,1.0042,0.0036,0.047,2.5e-05,144.0
4577280,114.7,-0.0009,4.8941,1.0041,0.0013,0.008,2.5e-05,144.0
4579328,114.8,-0.0013,6.5958,1.004,0.005,0.067,2.5e-05,144.0
4581376,109.7,-0.0014,4.4209,1.004,0.0039,0.049,2.5e-05,144.0
4583424,111.3,-0.0039,7.8865,1.004,0.0064,0.082,2.5e-05,144.0
4585472,110.2,-0.0014,5.1488,1.004,0.0013,0.007,2.5e-05,144.0
4587520,109.0,-0.0026,4.4626,1.0041,0.0042,0.049,2.5e-05,144.0
4589568,107.3,-0.0031,4.6923,1.0042,0.0027,0.028,2.5e-05,144.0
4591616,109.2,-0.0011,5.043,1.0045,0.0009,0.001,2.5e-05,144.0
4593664,108.8,-0.0013,4.8,1.0049,0.0038,0.046,2.5e-05,144.0
4595712,112.2,-0.0018,2.5936,1.0051,0.0025,0.031,2.5e-05,144.0
4597760,111.6,-0.0026,3.8179,1.005,0.0024,0.029,2.5e-05,144.0
4599808,110.4,-0.0048,6.995,1.005,0.0023,0.024,2.5e-05,144.0
4601856,112.6,-0.0018,5.3488,1.0053,0.0034,0.036,2.5e-05,144.0
4605952,111.7,-0.0026,6.2292,1.0038,0.0045,0.042,2.5e-05,144.0
4608000,111.9,-0.0001,5.4788,1.004,0.0004,0.001,2.5e-05,144.0
4610048,112.1,-0.0035,2.853,1.0038,0.0036,0.045,2.5e-05,144.0
4614144,112.7,-0.0023,8.0132,1.0017,0.003,0.033,2.5e-05,144.0
4616192,111.0,-0.0009,9.6947,1.0017,0.0005,0.001,2.5e-05,144.0
4618240,108.6,-0.0062,3.7849,1.0017,0.0059,0.073,2.5e-05,144.0
4620288,114.4,-0.0085,4.9584,1.0013,0.0075,0.097,2.5e-05,144.0
4622336,109.3,-0.0015,8.1123,1.0013,0.0017,0.019,2.5e-05,144.0
4624384,113.0,-0.0015,5.7341,1.0013,0.0029,0.037,2.5e-05,144.0
4628480,109.3,-0.0017,7.0999,1.0011,0.0021,0.021,2.5e-05,144.0
4630528,111.1,-0.0017,9.7064,1.0013,0.0008,0.005,2.5e-05,144.0
4632576,111.3,-0.0014,3.129,1.0011,0.0025,0.029,2.5e-05,144.0
4636672,106.6,0.0002,6.7031,0.9997,0.0017,0.012,2.5e-05,144.0
4638720,111.1,-0.0028,12.483,0.9995,0.0013,0.009,2.5e-05,144.0
4640768,109.5,-0.0024,2.5778,0.9992,0.0021,0.02,2.5e-05,144.0
4644864,111.5,-0.0003,9.3385,0.9989,0.0028,0.035,2.5e-05,144.0
4646912,110.1,-0.0034,3.6236,0.9988,0.0011,0.009,2.5e-05,144.0
4648960,28.1,-0.0008,1.5956,0.9978,0.0045,0.05,2.5e-05,144.0
4653056,110.0,-0.003,10.4103,0.9956,0.0029,0.033,2.5e-05,144.0
4655104,111.2,-0.0067,7.0502,0.9956,0.0038,0.042,2.5e-05,144.0
4659200,112.1,0.0004,4.8034,0.9952,0.0023,0.021,2.5e-05,144.0
4661248,113.2,-0.0024,9.2376,0.9951,0.0012,0.01,2.5e-05,144.0
4663296,110.3,-0.0009,3.2983,0.9951,0.0026,0.027,2.5e-05,144.0
4667392,108.6,-0.0006,7.5518,0.9947,0.0013,0.012,2.5e-05,144.0
4669440,112.4,-0.0027,8.5174,0.9947,0.0008,0.005,2.5e-05,144.0
4671488,111.5,-0.0047,2.1479,0.9944,0.0036,0.033,2.5e-05,144.0
4675584,112.3,-0.004,6.325,0.9932,0.0028,0.037,2.5e-05,144.0
4677632,107.9,-0.0013,3.179,0.9932,0.0014,0.013,2.5e-05,144.0
4679680,113.4,-0.007,3.0687,0.9927,0.0052,0.051,2.5e-05,144.0
4681728,115.3,-0.0001,9.1106,0.9915,0.0075,0.102,2.5e-05,144.0
4683776,111.5,-0.0007,8.801,0.9914,0.0023,0.027,2.5e-05,144.0
4685824,111.3,-0.0028,7.8389,0.9915,0.0032,0.038,2.5e-05,144.0
4689920,110.2,-0.0044,4.6223,0.9916,0.0021,0.023,2.5e-05,144.0
4691968,96.2,-0.0038,8.8525,0.9918,0.0027,0.026,2.5e-05,144.0
4694016,110.7,-0.003,1.4528,0.9917,0.0059,0.074,2.5e-05,144.0
4698112,113.7,-0.008,13.5555,0.9902,0.0072,0.091,2.5e-05,144.0
4700160,113.2,-0.0042,4.5813,0.99,0.0051,0.059,2.5e-05,144.0
4704256,114.4,0.0028,10.0309,0.989,0.0465,0.287,2.5e-05,144.0
4706304,108.4,-0.0011,16.6704,0.9888,0.0052,0.065,2.5e-05,144.0
4708352,111.1,-0.0033,3.8943,0.9887,0.0028,0.031,2.5e-05,144.0
4712448,58.5,-0.0029,3.5663,0.9863,0.0036,0.035,2.5e-05,144.0
4714496,108.0,-0.0045,10.1935,0.9863,0.0037,0.04,2.5e-05,144.0
4716544,110.9,-0.0025,3.3893,0.9864,0.0032,0.03,2.5e-05,144.0
4720640,110.4,-0.0045,4.804,0.9852,0.0085,0.125,2.5e-05,144.0
4722688,111.4,0.0001,5.4032,0.9852,0.0048,0.062,2.5e-05,144.0
4724736,109.8,0.0005,2.4655,0.9852,0.0036,0.041,2.5e-05,144.0
4726784,115.0,-0.0025,4.808,0.9853,0.0048,0.057,2.5e-05,144.0
4728832,110.1,-0.0056,8.7935,0.9855,0.0035,0.041,2.5e-05,144.0
4730880,112.8,-0.0024,3.4114,0.9855,0.0028,0.031,2.5e-05,144.0
4734976,114.9,-0.0008,7.8398,0.9851,0.0074,0.1,2.5e-05,144.0
4737024,112.0,-0.0033,6.8831,0.9851,0.0013,0.009,2.5e-05,144.0
4739072,112.1,-0.0015,4.8629,0.9851,0.0028,0.034,2.5e-05,144.0
4741120,114.8,-0.0,4.2692,0.9851,0.0025,0.021,2.5e-05,144.0
4743168,111.5,-0.0018,4.9916,0.9851,0.0024,0.021,2.5e-05,144.0
4745216,94.4,-0.0027,14.0703,0.9852,0.0018,0.012,2.5e-05,144.0
4747264,106.2,-0.0024,7.2188,0.9852,0.0033,0.038,2.5e-05,144.0
4749312,110.9,-0.0042,2.81,0.9851,0.0016,0.011,2.5e-05,144.0
4751360,112.1,-0.0019,3.5414,0.9848,0.007,0.088,2.5e-05,144.0
4753408,111.7,-0.0017,8.8015,0.9849,0.0019,0.016,2.5e-05,144.0
4755456,110.7,-0.0079,3.7238,0.9848,0.0047,0.059,2.5e-05,144.0
4757504,93.2,-0.0023,11.1148,0.9847,0.0028,0.028,2.5e-05,144.0
4759552,111.3,-0.003,5.6597,0.9848,0.0032,0.037,2.5e-05,144.0
4761600,112.7,-0.002,5.9584,0.9847,0.0045,0.058,2.5e-05,144.0
4763648,113.0,-0.0052,2.7667,0.9846,0.0013,0.008,2.5e-05,144.0
4765696,113.6,-0.0056,4.6537,0.984,0.0039,0.051,2.5e-05,144.0
4767744,109.3,-0.0033,4.2318,0.9837,0.0025,0.025,2.5e-05,144.0
4769792,111.4,-0.0031,5.95,0.9835,0.0024,0.026,2.5e-05,144.0
4771840,108.5,-0.0022,4.943,0.9833,0.0008,0.003,2.5e-05,144.0
4773888,114.0,-0.0009,4.1735,0.9833,0.0005,0.001,2.5e-05,144.0
4777984,111.7,-0.002,7.5142,0.983,0.0024,0.028,2.5e-05,144.0
4780032,114.0,-0.004,6.4848,0.983,0.0019,0.017,2.5e-05,144.0
4782080,110.5,-0.0001,2.8283,0.9829,0.0018,0.018,2.5e-05,144.0
4784128,115.0,-0.0091,2.1732,0.9822,0.0051,0.063,2.5e-05,144.0
4786176,109.2,-0.0004,8.744,0.9811,0.0023,0.024,2.5e-05,144.0
4788224,110.2,-0.0025,5.8588,0.9811,0.0016,0.014,2.5e-05,144.0
4790272,92.5,0.0005,11.7437,0.981,0.0034,0.031,2.5e-05,144.0
4792320,108.8,-0.0045,8.1276,0.9805,0.0042,0.049,2.5e-05,144.0
4794368,109.7,-0.002,6.2128,0.9803,0.0011,0.005,2.5e-05,144.0
4796416,110.3,-0.0014,8.2926,0.9802,0.0026,0.03,2.5e-05,144.0
4800512,110.8,-0.0043,4.4638,0.9803,0.0044,0.059,2.5e-05,144.0
4802560,111.2,-0.0031,9.4038,0.9804,0.0042,0.049,2.5e-05,144.0
4804608,109.9,-0.0021,4.3934,0.9806,0.0034,0.045,2.5e-05,144.0
4808704,113.4,-0.0044,5.9371,0.9799,0.0036,0.042,2.5e-05,144.0
4810752,112.0,-0.0052,7.251,0.9799,0.0031,0.037,2.5e-05,144.0
4812800,109.9,-0.0038,3.5501,0.98,0.0057,0.076,2.5e-05,144.0
4814848,114.8,-0.0041,3.8341,0.9798,0.0042,0.051,2.5e-05,144.0
4816896,111.3,-0.0004,7.378,0.9796,0.0007,0.004,2.5e-05,144.0
4818944,112.8,-0.0037,3.4369,0.9794,0.0033,0.038,2.5e-05,144.0
4820992,110.8,-0.0017,2.147,0.9792,0.002,0.016,2.5e-05,144.0
4823040,113.1,-0.0031,5.2111,0.979,0.003,0.028,2.5e-05,144.0
4825088,111.9,-0.0023,7.5884,0.9789,0.002,0.017,2.5e-05,144.0
4827136,111.9,-0.0039,3.573,0.9788,0.0037,0.042,2.5e-05,144.0
4829184,110.8,-0.0033,5.9097,0.9785,0.0026,0.02,2.5e-05,144.0
4833280,111.2,-0.0025,6.6712,0.9783,0.0012,0.005,2.5e-05,144.0
4835328,111.6,-0.003,3.8452,0.9782,0.0052,0.068,2.5e-05,144.0
